,0
572,0.0
573,0.0
574,0.0
575,0.0
576,0.0
577,0.0
578,0.0
579,0.0
580,0.0
581,0.0
582,0.0
583,0.0
584,0.0
585,0.0
586,0.0
587,0.0
588,0.0
589,0.0
590,0.0
591,0.0
592,0.0
593,0.0
594,0.0
595,0.0
596,0.0
597,0.0
598,0.0
599,0.0
600,0.0
601,0.0
602,0.0
603,0.0
604,0.0
605,0.0
606,0.0
607,0.0
608,0.0
609,0.0
610,0.0
611,0.0
612,0.0
613,0.0
614,0.0
615,0.0
616,0.0
617,0.0
618,0.0
619,0.0
620,0.0
621,0.0
622,0.0
623,0.0
624,0.0
625,0.0
626,0.0
627,0.0
628,0.0
629,0.0
630,0.0
631,0.0
632,0.0
633,0.0
634,0.0
635,0.0
636,0.0
637,0.0
638,0.0
639,0.0
640,0.0
641,0.0
642,0.0
643,0.0
644,0.0
645,0.0
646,0.0
647,0.0
648,0.0
649,0.0
650,0.0
651,0.0
652,0.0
653,0.0
654,0.0
655,0.0
656,0.0
657,0.0
658,0.0
659,0.0
660,0.0
661,0.0
662,0.0
663,0.0
664,0.0
665,0.0
666,0.0
667,0.0
668,0.0
669,0.0
670,0.0
671,0.0
672,0.0
673,0.0
674,0.0
675,0.0
676,0.0
677,0.0
678,0.0
679,0.0
680,0.0
681,0.0
682,0.0
683,0.0
684,0.0
685,0.0
686,0.5680000000000001
687,0.0
688,0.0
689,0.0
690,0.0
691,0.0
692,0.0
693,0.0
694,0.0
695,0.0
696,0.0
697,0.0
698,0.0
699,0.0
700,0.0
701,0.0
702,0.0
703,0.0
704,0.0
705,0.0
706,0.0
707,0.0
708,0.0
709,0.0
710,0.0
711,0.0
712,0.0
713,0.0
714,0.0
715,0.17199999999999993
716,0.0
717,0.6759999999999999
718,0.20799999999999996
719,0.0
720,0.0
721,0.0
722,0.0
723,0.262
724,0.0
725,0.0
726,0.0
727,0.73
728,0.0
729,0.352
730,0.0
731,0.3879999999999999
732,0.586
733,0.17199999999999993
734,0.0
735,0.622
736,0.244
737,0.0
738,0.33399999999999996
739,0.82
740,0.784
741,0.73
742,0.712
743,0.3879999999999999
744,0.118
745,0.20799999999999996
746,0.712
747,0.0
748,0.0
749,0.856
750,0.73
751,0.15400000000000003
752,0.0
753,0.784
754,0.0
755,0.0
756,0.44199999999999995
757,0.17199999999999993
758,0.73
759,0.784
760,0.29799999999999993
761,0.6579999999999999
762,0.532
763,0.838
764,0.0
765,0.748
766,0.0
767,0.856
768,0.514
769,0.0
770,0.0
771,0.0
772,0.45999999999999996
773,0.136
774,0.136
775,0.0
776,0.0
777,0.0
778,0.33399999999999996
779,0.712
780,0.0
781,0.0
782,0.82
783,0.802
784,0.37
785,0.17199999999999993
786,0.0
787,0.856
788,0.136
789,0.0
790,0.0
791,0.29799999999999993
792,0.748
793,0.874
794,0.136
795,0.0
796,0.0
797,0.118
798,0.0
799,0.0
800,0.604
801,0.694
802,0.856
803,0.784
804,0.20799999999999996
805,0.748
806,0.802
807,0.874
808,0.0
809,0.0
810,0.6579999999999999
811,0.0
812,0.622
813,0.31599999999999995
814,0.0
815,0.0
816,0.874
817,0.6579999999999999
818,0.0
819,0.874
820,0.0
821,0.0
822,0.0
823,0.37
824,0.0
825,0.0
826,0.0
827,0.0
828,0.784
829,0.73
830,0.0
831,0.4959999999999999
832,0.6399999999999999
833,0.802
834,0.0
835,0.0
836,0.20799999999999996
837,0.15400000000000003
838,0.0
839,0.856
840,0.0
841,0.0
842,0.802
843,0.0
844,0.604
845,0.73
846,0.37
847,0.22599999999999998
848,0.856
849,0.0
850,0.0
851,0.0
852,0.244
853,0.20799999999999996
854,0.0
855,0.0
856,0.0
857,0.73
858,0.82
859,0.586
860,0.0
861,0.604
862,0.45999999999999996
863,0.0
864,0.874
865,0.0
866,0.45999999999999996
867,0.118
868,0.622
869,0.0
870,0.0
871,0.0
872,0.0
873,0.0
874,0.42399999999999993
875,0.0
876,0.0
877,0.0
878,0.0
879,0.33399999999999996
880,0.44199999999999995
881,0.784
882,0.586
883,0.0
884,0.45999999999999996
885,0.73
886,0.0
887,0.766
888,0.0
889,0.0
890,0.37
891,0.0
892,0.748
893,0.2799999999999999
894,0.82
895,0.0
896,0.874
897,0.766
898,0.136
899,0.0
900,0.0
901,0.622
902,0.874
903,0.478
904,0.6759999999999999
905,0.262
906,0.55
907,0.586
908,0.838
909,0.0
910,0.0
911,0.784
912,0.0
913,0.44199999999999995
914,0.0
915,0.586
916,0.42399999999999993
917,0.0
918,0.0
919,0.33399999999999996
920,0.0
921,0.0
922,0.0
923,0.838
924,0.532
925,0.42399999999999993
926,0.0
927,0.17199999999999993
928,0.478
929,0.82
930,0.82
931,0.09999999999999998
932,0.44199999999999995
933,0.0
934,0.712
935,0.6579999999999999
936,0.5680000000000001
937,0.0
938,0.0
939,0.0
940,0.0
941,0.0
942,0.0
943,0.748
944,0.6579999999999999
945,0.5680000000000001
946,0.604
947,0.0
948,0.44199999999999995
949,0.44199999999999995
950,0.118
951,0.532
952,0.0
953,0.478
954,0.0
955,0.0
956,0.44199999999999995
957,0.37
958,0.0
959,0.0
960,0.0
961,0.42399999999999993
962,0.0
963,0.478
964,0.622
965,0.15400000000000003
966,0.33399999999999996
967,0.0
968,0.802
969,0.0
970,0.712
971,0.31599999999999995
972,0.45999999999999996
973,0.0
974,0.0
975,0.604
976,0.514
977,0.0
978,0.586
979,0.0
980,0.0
981,0.0
982,0.0
983,0.22599999999999998
984,0.6579999999999999
985,0.478
986,0.0
987,0.0
988,0.874
989,0.532
990,0.748
991,0.478
992,0.0
993,0.0
994,0.0
995,0.0
996,0.0
997,0.874
998,0.73
999,0.33399999999999996
1000,0.6399999999999999
1001,0.0
1002,0.748
1003,0.0
1004,0.856
1005,0.0
1006,0.09999999999999998
1007,0.0
1008,0.856
1009,0.0
1010,0.838
1011,0.0
1012,0.0
1013,0.802
1014,0.784
1015,0.694
1016,0.802
1017,0.604
1018,0.0
1019,0.874
1020,0.82
1021,0.784
1022,0.55
1023,0.748
1024,0.45999999999999996
1025,0.0
1026,0.352
1027,0.4959999999999999
1028,0.874
1029,0.4059999999999999
1030,0.0
1031,0.0
1032,0.856
1033,0.856
1034,0.766
1035,0.0
1036,0.37
1037,0.0
1038,0.0
1039,0.6579999999999999
1040,0.784
1041,0.5680000000000001
1042,0.514
1043,0.0
1044,0.802
1045,0.0
1046,0.3879999999999999
1047,0.0
1048,0.5680000000000001
1049,0.0
1050,0.22599999999999998
1051,0.45999999999999996
1052,0.0
1053,0.694
1054,0.0
1055,0.0
1056,0.0
1057,0.0
1058,0.5680000000000001
1059,0.22599999999999998
1060,0.0
1061,0.4059999999999999
1062,0.694
1063,0.784
1064,0.37
1065,0.748
1066,0.712
1067,0.622
1068,0.0
1069,0.0
1070,0.712
1071,0.0
1072,0.0
1073,0.478
1074,0.622
1075,0.0
1076,0.20799999999999996
1077,0.874
1078,0.0
1079,0.802
1080,0.82
1081,0.874
1082,0.856
1083,0.3879999999999999
1084,0.0
1085,0.82
1086,0.0
1087,0.712
1088,0.856
1089,0.856
1090,0.0
1091,0.0
1092,0.22599999999999998
1093,0.6579999999999999
1094,0.0
1095,0.0
1096,0.0
1097,0.0
1098,0.532
1099,0.0
1100,0.262
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,0.0
1106,0.0
1107,0.514
1108,0.0
1109,0.0
1110,0.0
1111,0.244
1112,0.0
1113,0.20799999999999996
1114,0.0
1115,0.352
1116,0.0
1117,0.802
1118,0.2799999999999999
1119,0.6399999999999999
1120,0.0
1121,0.6399999999999999
1122,0.0
1123,0.0
1124,0.0
1125,0.0
1126,0.0
1127,0.244
1128,0.0
1129,0.0
1130,0.5680000000000001
1131,0.5680000000000001
1132,0.82
1133,0.0
1134,0.0
1135,0.37
1136,0.0
1137,0.6579999999999999
1138,0.0
1139,0.856
1140,0.0
1141,0.0
1142,0.6759999999999999
1143,0.0
1144,0.874
1145,0.4959999999999999
1146,0.0
1147,0.37
1148,0.33399999999999996
1149,0.0
1150,0.874
1151,0.5680000000000001
1152,0.44199999999999995
1153,0.856
1154,0.532
1155,0.0
1156,0.838
1157,0.0
1158,0.0
1159,0.802
1160,0.0
1161,0.73
1162,0.0
1163,0.0
1164,0.0
1165,0.0
1166,0.0
1167,0.838
1168,0.622
1169,0.802
1170,0.262
1171,0.0
1172,0.4959999999999999
1173,0.0
1174,0.694
1175,0.0
1176,0.0
1177,0.82
1178,0.0
1179,0.838
1180,0.0
1181,0.0
1182,0.0
1183,0.0
1184,0.0
1185,0.6759999999999999
1186,0.0
1187,0.838
1188,0.45999999999999996
1189,0.17199999999999993
1190,0.0
1191,0.784
1192,0.694
1193,0.0
1194,0.0
1195,0.0
1196,0.802
1197,0.694
1198,0.5680000000000001
1199,0.514
1200,0.0
1201,0.0
1202,0.0
1203,0.0
1204,0.82
1205,0.0
1206,0.532
1207,0.0
1208,0.6579999999999999
1209,0.604
1210,0.874
1211,0.802
1212,0.136
1213,0.0
1214,0.0
1215,0.4059999999999999
1216,0.31599999999999995
1217,0.0
1218,0.0
1219,0.856
1220,0.5680000000000001
1221,0.0
1222,0.0
1223,0.0
1224,0.604
1225,0.856
1226,0.0
1227,0.0
1228,0.0
1229,0.22599999999999998
1230,0.0
1231,0.712
1232,0.0
1233,0.0
1234,0.0
1235,0.532
1236,0.712
1237,0.0
1238,0.0
1239,0.0
1240,0.4059999999999999
1241,0.0
1242,0.748
1243,0.0
1244,0.6579999999999999
1245,0.784
1246,0.0
1247,0.0
1248,0.73
1249,0.82
1250,0.3879999999999999
1251,0.0
1252,0.6399999999999999
1253,0.29799999999999993
1254,0.4959999999999999
1255,0.0
1256,0.0
1257,0.0
1258,0.0
1259,0.352
1260,0.82
1261,0.856
1262,0.5680000000000001
1263,0.4059999999999999
1264,0.0
1265,0.0
1266,0.0
1267,0.784
1268,0.0
1269,0.0
1270,0.0
1271,0.136
1272,0.604
1273,0.0
1274,0.3879999999999999
1275,0.0
1276,0.0
1277,0.532
1278,0.0
1279,0.82
1280,0.802
1281,0.0
1282,0.604
1283,0.838
1284,0.55
1285,0.604
1286,0.748
1287,0.766
1288,0.0
1289,0.0
1290,0.622
1291,0.0
1292,0.244
1293,0.31599999999999995
1294,0.44199999999999995
1295,0.0
1296,0.0
1297,0.0
1298,0.0
1299,0.0
1300,0.0
1301,0.82
1302,0.0
1303,0.0
1304,0.802
1305,0.838
1306,0.0
1307,0.586
1308,0.0
1309,0.0
1310,0.0
1311,0.0
1312,0.2799999999999999
1313,0.0
1314,0.604
1315,0.838
1316,0.0
1317,0.6579999999999999
1318,0.874
1319,0.82
1320,0.352
1321,0.874
1322,0.856
1323,0.0
1324,0.15400000000000003
1325,0.0
1326,0.0
1327,0.856
1328,0.874
1329,0.0
1330,0.0
1331,0.31599999999999995
1332,0.0
1333,0.0
1334,0.0
1335,0.0
1336,0.0
1337,0.18999999999999995
1338,0.0
1339,0.0
1340,0.0
1341,0.0
1342,0.0
1343,0.0
1344,0.586
1345,0.0
1346,0.712
1347,0.0
1348,0.532
1349,0.33399999999999996
1350,0.0
1351,0.874
1352,0.0
1353,0.586
1354,0.586
1355,0.6759999999999999
1356,0.55
1357,0.694
1358,0.0
1359,0.82
1360,0.0
1361,0.31599999999999995
1362,0.29799999999999993
1363,0.0
1364,0.33399999999999996
1365,0.6759999999999999
1366,0.856
1367,0.6759999999999999
1368,0.0
1369,0.766
1370,0.0
1371,0.33399999999999996
1372,0.4959999999999999
1373,0.0
1374,0.0
1375,0.0
1376,0.0
1377,0.6579999999999999
1378,0.0
1379,0.0
1380,0.784
1381,0.766
1382,0.838
1383,0.0
1384,0.802
1385,0.0
1386,0.748
1387,0.514
1388,0.748
1389,0.73
1390,0.532
1391,0.0
1392,0.0
1393,0.0
1394,0.0
1395,0.874
1396,0.29799999999999993
1397,0.622
1398,0.0
1399,0.0
1400,0.748
1401,0.784
1402,0.0
1403,0.0
1404,0.0
1405,0.22599999999999998
1406,0.0
1407,0.0
1408,0.18999999999999995
1409,0.09999999999999998
1410,0.0
1411,0.0
1412,0.0
1413,0.352
1414,0.0
1415,0.586
1416,0.42399999999999993
1417,0.15400000000000003
1418,0.748
1419,0.37
1420,0.6579999999999999
1421,0.0
1422,0.0
1423,0.874
1424,0.5680000000000001
1425,0.0
1426,0.0
1427,0.0
1428,0.838
1429,0.0
1430,0.0
1431,0.0
1432,0.0
1433,0.0
1434,0.4959999999999999
1435,0.352
1436,0.73
1437,0.766
1438,0.622
1439,0.0
1440,0.0
1441,0.0
1442,0.838
1443,0.766
1444,0.0
1445,0.82
1446,0.136
1447,0.0
1448,0.604
1449,0.0
1450,0.45999999999999996
1451,0.802
1452,0.42399999999999993
1453,0.82
1454,0.874
1455,0.0
1456,0.4059999999999999
1457,0.856
1458,0.748
1459,0.622
1460,0.0
1461,0.0
1462,0.766
1463,0.82
1464,0.0
1465,0.0
1466,0.748
1467,0.4059999999999999
1468,0.37
1469,0.874
1470,0.0
1471,0.82
1472,0.20799999999999996
1473,0.5680000000000001
1474,0.82
1475,0.0
1476,0.856
1477,0.0
1478,0.0
1479,0.20799999999999996
1480,0.5680000000000001
1481,0.0
1482,0.33399999999999996
1483,0.856
1484,0.784
1485,0.0
1486,0.784
1487,0.0
1488,0.55
1489,0.0
1490,0.0
1491,0.136
1492,0.0
1493,0.352
1494,0.5680000000000001
1495,0.766
1496,0.0
1497,0.0
1498,0.352
1499,0.0
1500,0.0
1501,0.82
1502,0.22599999999999998
1503,0.0
1504,0.6399999999999999
1505,0.31599999999999995
1506,0.0
1507,0.838
1508,0.0
1509,0.37
1510,0.838
1511,0.0
1512,0.856
1513,0.6759999999999999
1514,0.0
1515,0.586
1516,0.838
1517,0.0
1518,0.0
1519,0.0
1520,0.586
1521,0.352
1522,0.856
1523,0.766
1524,0.514
1525,0.766
1526,0.0
1527,0.09999999999999998
1528,0.874
1529,0.0
1530,0.55
1531,0.748
1532,0.766
1533,0.712
1534,0.33399999999999996
1535,0.0
1536,0.0
1537,0.0
1538,0.874
1539,0.0
1540,0.0
1541,0.0
1542,0.0
1543,0.17199999999999993
1544,0.0
1545,0.0
1546,0.0
1547,0.802
1548,0.44199999999999995
1549,0.118
1550,0.0
1551,0.0
1552,0.0
1553,0.0
1554,0.874
1555,0.0
1556,0.622
1557,0.802
1558,0.0
1559,0.478
1560,0.29799999999999993
1561,0.0
1562,0.6399999999999999
1563,0.82
1564,0.0
1565,0.5680000000000001
1566,0.82
1567,0.0
1568,0.784
1569,0.0
1570,0.82
1571,0.0
1572,0.42399999999999993
1573,0.0
1574,0.0
1575,0.0
1576,0.514
1577,0.0
1578,0.0
1579,0.0
1580,0.0
1581,0.514
1582,0.0
1583,0.0
1584,0.802
1585,0.874
1586,0.0
1587,0.766
1588,0.784
1589,0.532
1590,0.0
1591,0.0
1592,0.0
1593,0.262
1594,0.0
1595,0.82
1596,0.514
1597,0.0
1598,0.0
1599,0.0
1600,0.604
1601,0.0
1602,0.0
1603,0.748
1604,0.874
1605,0.5680000000000001
1606,0.6759999999999999
1607,0.0
1608,0.3879999999999999
1609,0.0
1610,0.0
1611,0.0
1612,0.0
1613,0.0
1614,0.802
1615,0.82
1616,0.82
1617,0.0
1618,0.748
1619,0.0
1620,0.73
1621,0.856
1622,0.0
1623,0.838
1624,0.874
1625,0.766
1626,0.0
1627,0.0
1628,0.0
1629,0.18999999999999995
1630,0.874
1631,0.0
1632,0.0
1633,0.244
1634,0.0
1635,0.37
1636,0.0
1637,0.874
1638,0.748
1639,0.0
1640,0.856
1641,0.22599999999999998
1642,0.874
1643,0.766
1644,0.0
1645,0.44199999999999995
1646,0.694
1647,0.856
1648,0.6399999999999999
1649,0.3879999999999999
1650,0.0
1651,0.802
1652,0.0
1653,0.622
1654,0.748
1655,0.18999999999999995
1656,0.856
1657,0.874
1658,0.874
1659,0.748
1660,0.784
1661,0.0
1662,0.694
1663,0.0
1664,0.0
1665,0.0
1666,0.0
1667,0.0
1668,0.0
1669,0.766
1670,0.0
1671,0.82
1672,0.0
1673,0.766
1674,0.0
1675,0.0
1676,0.0
1677,0.0
1678,0.0
1679,0.42399999999999993
1680,0.0
1681,0.712
1682,0.586
1683,0.55
1684,0.20799999999999996
1685,0.3879999999999999
1686,0.0
1687,0.37
1688,0.44199999999999995
1689,0.838
1690,0.0
1691,0.0
1692,0.0
1693,0.0
1694,0.766
1695,0.4059999999999999
1696,0.0
1697,0.0
1698,0.0
1699,0.874
1700,0.17199999999999993
1701,0.0
1702,0.874
1703,0.0
1704,0.0
1705,0.0
1706,0.856
1707,0.0
1708,0.0
1709,0.874
1710,0.766
1711,0.6579999999999999
1712,0.712
1713,0.82
1714,0.838
1715,0.0
1716,0.694
1717,0.838
1718,0.856
1719,0.18999999999999995
1720,0.244
1721,0.0
1722,0.18999999999999995
1723,0.5680000000000001
1724,0.352
1725,0.4059999999999999
1726,0.20799999999999996
1727,0.0
1728,0.0
1729,0.0
1730,0.0
1731,0.0
1732,0.838
1733,0.0
1734,0.0
1735,0.0
1736,0.514
1737,0.0
1738,0.0
1739,0.712
1740,0.0
1741,0.2799999999999999
1742,0.17199999999999993
1743,0.586
1744,0.244
1745,0.0
1746,0.0
1747,0.6399999999999999
1748,0.0
1749,0.0
1750,0.0
1751,0.37
1752,0.0
1753,0.0
1754,0.0
1755,0.766
1756,0.15400000000000003
1757,0.82
1758,0.766
1759,0.0
1760,0.0
1761,0.0
1762,0.31599999999999995
1763,0.5680000000000001
1764,0.874
1765,0.532
1766,0.18999999999999995
1767,0.0
1768,0.0
1769,0.352
1770,0.586
1771,0.0
1772,0.0
1773,0.73
1774,0.0
1775,0.0
1776,0.838
1777,0.0
1778,0.18999999999999995
1779,0.0
1780,0.0
1781,0.22599999999999998
1782,0.838
1783,0.694
1784,0.514
1785,0.118
1786,0.0
1787,0.0
1788,0.244
1789,0.766
1790,0.0
1791,0.748
1792,0.622
1793,0.0
1794,0.0
1795,0.0
1796,0.0
1797,0.82
1798,0.82
1799,0.6579999999999999
1800,0.244
1801,0.0
1802,0.3879999999999999
1803,0.0
1804,0.0
1805,0.0
1806,0.17199999999999993
1807,0.766
1808,0.622
1809,0.0
1810,0.766
1811,0.532
1812,0.802
1813,0.0
1814,0.0
1815,0.622
1816,0.0
1817,0.0
1818,0.0
1819,0.694
1820,0.0
1821,0.0
1822,0.874
1823,0.712
1824,0.478
1825,0.0
1826,0.73
1827,0.0
1828,0.0
1829,0.0
1830,0.0
1831,0.0
1832,0.0
1833,0.0
1834,0.0
1835,0.0
1836,0.0
1837,0.0
1838,0.766
1839,0.514
1840,0.0
1841,0.45999999999999996
1842,0.0
1843,0.712
1844,0.0
1845,0.0
1846,0.0
1847,0.0
1848,0.874
1849,0.0
1850,0.45999999999999996
1851,0.73
1852,0.42399999999999993
1853,0.622
1854,0.6759999999999999
1855,0.838
1856,0.5680000000000001
1857,0.856
1858,0.0
1859,0.6759999999999999
1860,0.0
1861,0.5680000000000001
1862,0.0
1863,0.0
1864,0.0
1865,0.09999999999999998
1866,0.42399999999999993
1867,0.856
1868,0.0
1869,0.5680000000000001
1870,0.0
1871,0.0
1872,0.0
1873,0.42399999999999993
1874,0.0
1875,0.0
1876,0.73
1877,0.0
1878,0.0
1879,0.4959999999999999
1880,0.0
1881,0.0
1882,0.55
1883,0.0
1884,0.0
1885,0.0
1886,0.856
1887,0.136
1888,0.17199999999999993
1889,0.0
1890,0.856
1891,0.874
1892,0.712
1893,0.0
1894,0.784
1895,0.136
1896,0.3879999999999999
1897,0.29799999999999993
1898,0.4059999999999999
1899,0.262
1900,0.838
1901,0.874
1902,0.73
1903,0.0
1904,0.0
1905,0.22599999999999998
1906,0.0
1907,0.802
1908,0.0
1909,0.874
1910,0.0
1911,0.37
1912,0.838
1913,0.4059999999999999
1914,0.0
1915,0.0
1916,0.0
1917,0.694
1918,0.6399999999999999
1919,0.0
1920,0.604
1921,0.0
1922,0.604
1923,0.0
1924,0.82
1925,0.748
1926,0.0
1927,0.874
1928,0.0
1929,0.0
1930,0.766
1931,0.766
1932,0.0
1933,0.37
1934,0.0
1935,0.0
1936,0.856
1937,0.0
1938,0.0
1939,0.0
1940,0.45999999999999996
1941,0.0
1942,0.82
1943,0.766
1944,0.0
1945,0.856
1946,0.604
1947,0.0
1948,0.136
1949,0.0
1950,0.0
1951,0.73
1952,0.784
1953,0.838
1954,0.0
1955,0.37
1956,0.0
1957,0.73
1958,0.0
1959,0.0
1960,0.0
1961,0.874
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.478
1968,0.0
1969,0.478
1970,0.0
1971,0.838
1972,0.0
1973,0.586
1974,0.0
1975,0.712
1976,0.802
1977,0.0
1978,0.766
1979,0.0
1980,0.0
1981,0.784
1982,0.802
1983,0.0
1984,0.0
1985,0.802
1986,0.874
1987,0.262
1988,0.0
1989,0.6399999999999999
1990,0.73
1991,0.0
